"","state","stab","year","congress","emp.10","emp.211","emp.486","emp.2121","emp.2212","emp.213111","emp.213112","emp.213113","emp.221112","cd_code","congressionaldistrict"
"1827","29","MO",2005,109,302933.0392,0,2.821,0,0,0,0,0,0,"03","MO 3"
"1828","29","MO",2006,109,304193.8288,0,0,0,0,0,0,0,0,"03","MO 3"
"1829","29","MO",2007,110,309769.68,0,0,0,0,0,0,0,0,"03","MO 3"
"1830","29","MO",2008,110,309103.704,0,0,0,0,0,0,0,0,"03","MO 3"
"1831","29","MO",2009,111,293100.0114,0,0,0,0,0,0,0,0,"03","MO 3"
"1832","29","MO",2010,111,288304.3276,0,0,0,0,0,0,0,0,"03","MO 3"
"1833","29","MO",2003,108,224977.2689,0.0867,0,0,0,0,0,0,0,"04","MO 4"
"1834","29","MO",2004,108,227063.3129,0,0,0,0,0,0,0,0,"04","MO 4"
"1835","29","MO",2005,109,230274.8694,0,0,0,0,0,0,0,0,"04","MO 4"
"1836","29","MO",2006,109,232931.4699,0,0,0,0,0,0,0,0,"04","MO 4"
"1837","29","MO",2007,110,231843.7307,0,0,0,0,0,0,0,0,"04","MO 4"
"1838","29","MO",2008,110,229738.9083,0,0,0,20.6635,0,0,0,0,"04","MO 4"
"1839","29","MO",2009,111,221483.0519,0,0,0,0,0,0,0,0,"04","MO 4"
"1840","29","MO",2010,111,219685.9399,0,0,0,0,0,0,0,0,"04","MO 4"
"1841","29","MO",2003,108,333182.2982,2.6508,0,0,0,0,0,0,0,"05","MO 5"
"1842","29","MO",2004,108,330845.666,0,0,0,0,0,0,0,0,"05","MO 5"
"1843","29","MO",2005,109,333056.118,0,0,0,0,0,0,0,0,"05","MO 5"
"1844","29","MO",2006,109,335761.8174,0,0,0,0,0,0,0,0,"05","MO 5"
"1845","29","MO",2007,110,337869.3956,0,0,0,0,0,0,0,0,"05","MO 5"
"1846","29","MO",2008,110,338935.7582,0,0,0,631.774,0,0,0,0,"05","MO 5"
"1847","29","MO",2009,111,325257.502,0,0,0,0,0,0,0,0,"05","MO 5"
"1848","29","MO",2010,111,311834.906,0,0,0,0,0,0,0,0,"05","MO 5"
"1849","29","MO",2003,108,258624.9204,0.2628,0,0,0,0,0,0,0,"06","MO 6"
"1850","29","MO",2004,108,260210.9508,0,0,0,0,0,0,0,0,"06","MO 6"
"1851","29","MO",2005,109,262798.9016,0,0,0,0,0,0,0,0,"06","MO 6"
"1852","29","MO",2006,109,266774.8232,0,0,0,0,0,0,0,0,"06","MO 6"
"1853","29","MO",2007,110,272403.26,0,0,0,0,0,0,0,0,"06","MO 6"
"1854","29","MO",2008,110,274885.686,0,0,0,62.634,0,0,0,0,"06","MO 6"
"1855","29","MO",2009,111,265778.3036,0,0,0,0,0,0,0,0,"06","MO 6"
"1856","29","MO",2010,111,264291.8064,0,0,0,0,0,0,0,0,"06","MO 6"
"1857","29","MO",2003,108,290428.367,0,0,0,0,0,0,0,0,"07","MO 7"
"1858","29","MO",2004,108,292928.9118,0,0,0,0,0,0,0,0,"07","MO 7"
"1859","29","MO",2005,109,300238.9344,0,0,0,0,0,0,0,0,"07","MO 7"
"1860","29","MO",2006,109,308805.9998,0,0,0,0,0,0,0,0,"07","MO 7"
"1861","29","MO",2007,110,315328.4508,0,0,0,0,0,0,0,0,"07","MO 7"
"1862","29","MO",2008,110,314557.377,0,0,0,0,0,0,0,0,"07","MO 7"
"1863","29","MO",2009,111,301105.0624,0,0,0,0,0,0,0,0,"07","MO 7"
"1864","29","MO",2010,111,296744.81,0,0,0,0,0,0,0,0,"07","MO 7"
"1865","29","MO",2003,108,221007.7384,0,0,0,0,0,0,0,119,"08","MO 8"
"1866","29","MO",2004,108,224448.5128,0,0,0,0,0,0,0,121,"08","MO 8"
"1867","29","MO",2005,109,227745.0262,0,0,0,0,0,0,0,119,"08","MO 8"
"1868","29","MO",2006,109,230136.5194,0,0,0,0,0,0,0,118,"08","MO 8"
"1869","29","MO",2007,110,230798.9264,0,0,0,0,0,0,0,66,"08","MO 8"
"1870","29","MO",2008,110,228468.386,0,0,0,0,0,0,0,117,"08","MO 8"
"1871","29","MO",2009,111,223137.1492,0,0,0,0,0,0,0,116,"08","MO 8"
"1872","29","MO",2010,111,223947.3306,0,0,0,0,0,0,0,118,"08","MO 8"
"1873","29","MO",2003,108,239784.0842,0,0,0,0,0,0,0,0,"09","MO 9"
"1874","29","MO",2004,108,243934.7322,0,0,0,0,0,0,0,0,"09","MO 9"
"1875","29","MO",2005,109,251132.6882,0,0,0,0,0,0,0,0,"09","MO 9"
"1876","29","MO",2006,109,255138.3429,0,0,0,0,0,0,0,0,"09","MO 9"
"1877","29","MO",2007,110,256234.9205,0,0,0,0,0,0,0,0,"09","MO 9"
"1878","29","MO",2008,110,254632.1834,0,0,0,0,0,0,0,0,"09","MO 9"
"1879","29","MO",2009,111,244647.6752,0,0,0,0,0,0,0,0,"09","MO 9"
"1880","29","MO",2010,111,244619.4271,0,0,0,0,0,0,0,0,"09","MO 9"
"1881","30","MT",2003,108,382903,101,0,284,0,0,333,0,0,"00","MT 0"
"1882","30","MT",2004,108,392900,232,33,263,0,0,216,0,0,"00","MT 0"
"1883","30","MT",2005,109,402758,360,41,278,33,0,260,0,0,"00","MT 0"
"1884","30","MT",2006,109,416174,398,48,0,32,0,392,0,0,"00","MT 0"
"1885","30","MT",2007,110,427600,335,51,0,32,156,769,0,0,"00","MT 0"
"1886","30","MT",2008,110,430272,432,51,0,33,130,1009,0,0,"00","MT 0"
"1887","30","MT",2009,111,415984,264,56,0,34,67,737,0,0,"00","MT 0"
"1888","30","MT",2010,111,414233,445,126,0,37,114,954,0,0,"00","MT 0"
"1889","31","NE",2003,108,276874.1884,0,0,0,0,0,0,0,0,"01","NE 1"
"1890","31","NE",2004,108,279774.5798,0,0,0,0,0,0,0,0,"01","NE 1"
"1891","31","NE",2005,109,282089.7326,0,0,0,0,0,0,0,0,"01","NE 1"
"1892","31","NE",2006,109,282899.0989,0,0,0,0,0,0,0,0,"01","NE 1"
"1893","31","NE",2007,110,285601.6314,0,0,0,0,0,0,0,0,"01","NE 1"
"1894","31","NE",2008,110,286381.2715,0,0,0,0,0,0,0,0,"01","NE 1"
"1895","31","NE",2009,111,280167.8654,0,0,0,0,0,0,0,137,"01","NE 1"
"1896","31","NE",2010,111,279139.1221,0,0,0,0,0,0,0,137,"01","NE 1"
"1897","31","NE",2003,108,352709.9315,0,0,0,1175,0,0,0,0,"02","NE 2"
"1898","31","NE",2004,108,354920.2185,0,0,0,1265,0,0,0,0,"02","NE 2"
"1899","31","NE",2005,109,358754.7265,0,0,0,1062,0,0,0,0,"02","NE 2"
"1900","31","NE",2006,109,363126.8675,0,0,0,985,0,0,0,0,"02","NE 2"
"1901","31","NE",2007,110,369916.0265,0,0,0,1038,0,0,0,0,"02","NE 2"
"1902","31","NE",2008,110,375094.0955,0,0,0,1198,0,0,0,0,"02","NE 2"
"1903","31","NE",2009,111,364550.639,0,0,0,927,0,0,0,0,"02","NE 2"
"1904","31","NE",2010,111,362827.568,0,0,0,635,0,0,0,0,"02","NE 2"
"1905","31","NE",2003,108,235369.8801,52,0,0,21,7,67,0,0,"03","NE 3"
"1906","31","NE",2004,108,236993.2017,50,0,0,0,8,53,0,0,"03","NE 3"
"1907","31","NE",2005,109,240362.5409,67,0,0,0,8,41,0,0,"03","NE 3"
"1908","31","NE",2006,109,243590.0336,36,0,0,0,9,33,0,0,"03","NE 3"
"1909","31","NE",2007,110,246528.3421,17,0,0,0,12,42,0,0,"03","NE 3"
"1910","31","NE",2008,110,246559.633,0,0,0,0,13,23,0,0,"03","NE 3"
"1911","31","NE",2009,111,242228.4956,34,0,0,28,9,17,0,0,"03","NE 3"
"1912","31","NE",2010,111,241478.3099,12,0,0,28,10,16,0,0,"03","NE 3"
"1913","32","NV",2003,108,365931.729,0,0,0,0,0,0,0,342.8136,"01","NV 1"
"1914","32","NV",2004,108,391509.594,0,0,0,0,0,0,0,363.6342,"01","NV 1"
"1915","32","NV",2005,109,419338.5048,0,0,0,0,0,1.9368,0,352.0134,"01","NV 1"
"1916","32","NV",2006,109,441652.8618,0,0,0,0,0,1.4526,0,303.5934,"01","NV 1"
"1917","32","NV",2007,110,446655.6162,0,0,0,0,0,0,0,0,"01","NV 1"
"1918","32","NV",2008,110,438330.2814,0,0,0,0,0,0,0,0,"01","NV 1"
"1919","32","NV",2009,111,397019.3058,0,0,0,0,0,5.3262,0,0,"01","NV 1"
"1920","32","NV",2010,111,385937.4204,0,0,0,0,0,6.2946,0,168.5016,"01","NV 1"
"1921","32","NV",2003,108,340180.1165,0,0,0,0,0,0,0,22.4436,"02","NV 2"
"1922","32","NV",2004,108,354486.669,0,0,0,0,0,0,0,23.8067,"02","NV 2"
"1923","32","NV",2005,109,369065.5948,0,0,0,0,0,0.1268,0,23.0459,"02","NV 2"
"1924","32","NV",2006,109,380995.4893,17,0,0,0,0,0.0951,0,19.8759,"02","NV 2"
"1925","32","NV",2007,110,384184.0137,0,0,0,0,0,0,0,0,"02","NV 2"
"1926","32","NV",2008,110,370047.9639,0,0,0,0,0,0,0,0,"02","NV 2"
"1927","32","NV",2009,111,338314.3833,0,0,0,0,0,4.3487,0,0,"02","NV 2"
"1928","32","NV",2010,111,330808.8654,9,0,0,0,0,11.4121,0,11.0316,"02","NV 2"
"1929","32","NV",2003,108,365931.729,0,0,0,0,0,0,0,342.8136,"03","NV 3"
"1930","32","NV",2004,108,391509.594,0,0,0,0,0,0,0,363.6342,"03","NV 3"
"1931","32","NV",2005,109,419338.5048,0,0,0,0,0,1.9368,0,352.0134,"03","NV 3"
"1932","32","NV",2006,109,441652.8618,0,0,0,0,0,1.4526,0,303.5934,"03","NV 3"
"1933","32","NV",2007,110,446655.6162,0,0,0,0,0,0,0,0,"03","NV 3"
"1934","32","NV",2008,110,438330.2814,0,0,0,0,0,0,0,0,"03","NV 3"
"1935","32","NV",2009,111,397019.3058,0,0,0,0,0,5.3262,0,0,"03","NV 3"
"1936","32","NV",2010,111,385937.4204,0,0,0,0,0,6.2946,0,168.5016,"03","NV 3"
"1937","33","NH",2003,108,286008.972,0,0,0,67.8618,0,0,0,0,"01","NH 1"
"1938","33","NH",2004,108,291232.319,0,0,0,72.0508,0,0,0,0,"01","NH 1"
"1939","33","NH",2005,109,294557.3068,0,0,0,99.6982,0,0,0,162.5332,"01","NH 1"
"1940","33","NH",2006,109,297591.4352,0,0,0,103.0494,0,0,0,162.5332,"01","NH 1"
"1941","33","NH",2007,110,299272.4558,0,0,0,74.5642,0,0,0,159.182,"01","NH 1"
"1942","33","NH",2008,110,298405.3774,0,0,0,73.7264,0,0,0,151.6418,"01","NH 1"
"1943","33","NH",2009,111,285743.1902,0,0,0,71.213,0,0,0,150.804,"01","NH 1"
"1944","33","NH",2010,111,283856.7546,0,0,0,51.1058,0,0,0,0,"01","NH 1"
"1945","33","NH",2003,108,308147.028,0,0,0,13.1382,0,0,0,0,"02","NH 2"
"1946","33","NH",2004,108,311344.681,0,0,0,13.9492,0,0,0,0,"02","NH 2"
"1947","33","NH",2005,109,315084.6932,0,0,0,19.3018,0,0,0,31.4668,"02","NH 2"
"1948","33","NH",2006,109,317394.5648,0,0,0,19.9506,0,0,0,31.4668,"02","NH 2"
"1949","33","NH",2007,110,317760.5442,0,0,0,14.4358,0,0,0,30.818,"02","NH 2"
"1950","33","NH",2008,110,316087.6226,0,0,0,14.2736,0,0,0,29.3582,"02","NH 2"
"1951","33","NH",2009,111,304782.8098,0,0,0,13.787,0,0,0,29.196,"02","NH 2"
"1952","33","NH",2010,111,302303.2454,0,0,0,9.8942,0,0,0,0,"02","NH 2"
"1953","34","NJ",2003,108,255349.4847,0,0,0,218.0521,0,0,0,0,"01","NJ 1"
"1954","34","NJ",2004,108,262087.9212,0,0,0,219.7359,0,0,0,0,"01","NJ 1"
"1955","34","NJ",2005,109,266161.0265,0,0,0,217.2102,0,0,0,0,"01","NJ 1"
"1956","34","NJ",2006,109,268908.6585,0,0,0,181.8504,0,0,0,0,"01","NJ 1"
"1957","34","NJ",2007,110,266778.5331,0,0,0,178.4828,0,0,0,0,"01","NJ 1"
"1958","34","NJ",2008,110,263974.3607,0,0,0,181.8504,0,0,0,0,"01","NJ 1"
"1959","34","NJ",2009,111,252446.5814,0,0,0,0,0,0,0,0,"01","NJ 1"
"1960","34","NJ",2010,111,247905.7205,0,0,0,0,0,0,0,0,"01","NJ 1"
"1961","34","NJ",2003,108,298364.2614,0,0,0,5.3354,0,0,0,0,"02","NJ 2"
"1962","34","NJ",2004,108,302997.0721,0,0,0,5.3766,0,0,0,0,"02","NJ 2"
"1963","34","NJ",2005,109,308666.5342,0,0,0,5.3148,0,0,0,0,"02","NJ 2"
"1964","34","NJ",2006,109,310447.6598,0,0,0,4.4496,0,0,0,0,"02","NJ 2"
"1965","34","NJ",2007,110,307093.047,0,0,0,4.3672,0,0,0,0,"02","NJ 2"
"1966","34","NJ",2008,110,302529.6184,0,0,0,4.4496,0,0,0,0,"02","NJ 2"
"1967","34","NJ",2009,111,290114.4797,0,0,0,0,0,0,0,0,"02","NJ 2"
"1968","34","NJ",2010,111,285639.2458,0,0,0,0,0,0,0,0,"02","NJ 2"
"1969","34","NJ",2003,108,245898.1115,0,0,0,35.6125,0,0,0,0,"03","NJ 3"
"1970","34","NJ",2004,108,250563.0673,0,0,0,35.8875,0,0,0,0,"03","NJ 3"
"1971","34","NJ",2005,109,253656.5064,0,0,0,35.475,0,0,0,0,"03","NJ 3"
"1972","34","NJ",2006,109,257237.356,0,0,0,29.7,0,0,0,0,"03","NJ 3"
"1973","34","NJ",2007,110,257610.4538,0,0,0,29.15,0,0,0,0,"03","NJ 3"
"1974","34","NJ",2008,110,255174.1713,0,0,0,29.7,0,0,0,0,"03","NJ 3"
"1975","34","NJ",2009,111,247794.3651,0,0,0,0,0,0,0,0,"03","NJ 3"
"1976","34","NJ",2010,111,244604.1412,0,0,0,0,0,0,0,0,"03","NJ 3"
"1977","34","NJ",2003,108,268253.0332,0,0,0,0,0,0,0,0,"04","NJ 4"
"1978","34","NJ",2004,108,270492.6042,0,0,0,0,0,0,0,0,"04","NJ 4"
"1979","34","NJ",2005,109,276140.4717,0,0,0,0,0,0,0,0,"04","NJ 4"
"1980","34","NJ",2006,109,280711.4313,0,0,0,0,0,0,0,0,"04","NJ 4"
"1981","34","NJ",2007,110,280429.0665,0,0,0,0,0,0,0,0,"04","NJ 4"
"1982","34","NJ",2008,110,281790.3316,0,0,0,0,0,0,0,0,"04","NJ 4"
"1983","34","NJ",2009,111,273050.5086,0,0,0,0,0,0,0,0,"04","NJ 4"
"1984","34","NJ",2010,111,272344.0221,0,0,0,0,0,0,0,0,"04","NJ 4"
"1985","34","NJ",2003,108,279984.709,0,0,0,0,0,0,0,0,"05","NJ 5"
"1986","34","NJ",2004,108,281222.8676,0,0,0,0,0,0,0,0,"05","NJ 5"
"1987","34","NJ",2005,109,283694.5017,0,0,0,0,0,0,0,0,"05","NJ 5"
"1988","34","NJ",2006,109,283617.5974,0,0,0,0,0,0,0,0,"05","NJ 5"
"1989","34","NJ",2007,110,284019.0663,0,0,0,0,16,0,0,0,"05","NJ 5"
"1990","34","NJ",2008,110,280290.5502,0,0,0,0,9,0,0,0,"05","NJ 5"
"1991","34","NJ",2009,111,268740.5071,0,0,0,0,8,0,0,0,"05","NJ 5"
"1992","34","NJ",2010,111,266577.9145,0,0,0,0,0,0,0,0,"05","NJ 5"
"1993","34","NJ",2003,108,298155.0372,0,9.333,0,0,0,0,0,0,"06","NJ 6"
"1994","34","NJ",2004,108,300632.8478,0,9.333,0,0,0,0,0,0,"06","NJ 6"
"1995","34","NJ",2005,109,302067.4303,0,8.601,0,0,0,0,0,0,"06","NJ 6"
"1996","34","NJ",2006,109,305444.3726,0,0,0,0,0,0,0,0,"06","NJ 6"
"1997","34","NJ",2007,110,311259.4406,0,0,0,0,0,0,0,0,"06","NJ 6"
"1998","34","NJ",2008,110,307054.5327,0,0,0,0,0,0,0,0,"06","NJ 6"
"1999","34","NJ",2009,111,292417.0778,0,34.7074,0,0,0,0,0,0,"06","NJ 6"
"2000","34","NJ",2010,111,289261.6551,0,0,0,0,0,0,0,45.0052,"06","NJ 6"
"2001","34","NJ",2003,108,316204.6919,0,43.3704,0,0,0,0,0,0,"07","NJ 7"
"2002","34","NJ",2004,108,315779.2617,0,43.3704,0,0,0,0,0,0,"07","NJ 7"
"2003","34","NJ",2005,109,315972.2421,0,39.9688,0,0,0,0,0,0,"07","NJ 7"
"2004","34","NJ",2006,109,319455.9892,0,0,0,0,0,0,0,0,"07","NJ 7"
"2005","34","NJ",2007,110,324507.61,0,0,0,0,0,0,0,0,"07","NJ 7"
"2006","34","NJ",2008,110,321245.5717,0,0,0,0,0,0,0,0,"07","NJ 7"
"2007","34","NJ",2009,111,306072.7419,0,17.4902,0,0,0,0,0,0,"07","NJ 7"
"2008","34","NJ",2010,111,303358.1981,0,0,0,0,0,0,0,22.6796,"07","NJ 7"
"2009","34","NJ",2003,108,252190.3656,0,0,0,0,0,0,0,0,"08","NJ 8"
"2010","34","NJ",2004,108,252944.0498,0,0,0,0,0,0,0,0,"08","NJ 8"
"2011","34","NJ",2005,109,253605.8829,0,0,0,0,0,0,0,0,"08","NJ 8"
"2012","34","NJ",2006,109,255312.1502,0,0,0,0,0,0,0,0,"08","NJ 8"
"2013","34","NJ",2007,110,255404.7469,0,0,0,0,0,0,0,0,"08","NJ 8"
"2014","34","NJ",2008,110,252985.4527,0,0,0,0,0,0,0,0,"08","NJ 8"
"2015","34","NJ",2009,111,241725.1946,0,0,0,0,0,0,0,0,"08","NJ 8"
"2016","34","NJ",2010,111,241100.9762,0,0,0,0,0,0,0,27.3141,"08","NJ 8"
"2017","34","NJ",2003,108,308264.8546,0,0,0,0,0,0,0,0,"09","NJ 9"
"2018","34","NJ",2004,108,306977.7474,0,0,0,0,0,0,0,0,"09","NJ 9"
"2019","34","NJ",2005,109,308208.2092,0,0,0,0,0,0,0,0,"09","NJ 9"
"2020","34","NJ",2006,109,308342.4506,0,0,0,0,0,0,0,0,"09","NJ 9"
"2021","34","NJ",2007,110,311787.8831,0,0,0,0,0,0,0,0,"09","NJ 9"
"2022","34","NJ",2008,110,307730.4224,0,0,0,0,0,0,0,0,"09","NJ 9"
"2023","34","NJ",2009,111,295462.4519,0,0,0,0,0,0,0,0,"09","NJ 9"
"2024","34","NJ",2010,111,292841.9609,0,0,0,0,0,0,0,0,"09","NJ 9"
"2025","34","NJ",2003,108,287735.2368,0,39.474,0,0,0,0,0,0,"10","NJ 10"
"2026","34","NJ",2004,108,285107.8953,0,39.474,0,0,0,0,0,0,"10","NJ 10"
"2027","34","NJ",2005,109,283475.3953,0,36.378,0,0,0,0,0,0,"10","NJ 10"
"2028","34","NJ",2006,109,284871.6327,0,0,0,0,0,0,0,0,"10","NJ 10"
"2029","34","NJ",2007,110,287758.377,0,0,0,0,0,0,0,0,"10","NJ 10"
"2030","34","NJ",2008,110,285884.2891,0,0,0,0,0,0,0,0,"10","NJ 10"
"2031","34","NJ",2009,111,272555.9572,0,0,0,0,0,0,0,0,"10","NJ 10"
"2032","34","NJ",2010,111,269192.5212,0,0,0,0,0,0,0,44.0541,"10","NJ 10"
"2033","34","NJ",2003,108,355512.9173,0,0,0,0,0,0,0,0,"11","NJ 11"
"2034","34","NJ",2004,108,359396.6365,0,0,0,0,0,0,0,0,"11","NJ 11"
"2035","34","NJ",2005,109,363542.7353,0,0,0,0,0,0,0,0,"11","NJ 11"
"2036","34","NJ",2006,109,370037.604,0,0,0,0,0,0,0,0,"11","NJ 11"
"2037","34","NJ",2007,110,368811.7375,0,0,0,0,0,0,0,0,"11","NJ 11"
"2038","34","NJ",2008,110,365164.6594,0,0,0,0,0,0,0,0,"11","NJ 11"
"2039","34","NJ",2009,111,349156.8745,0,0,0,0,0,0,0,0,"11","NJ 11"
"2040","34","NJ",2010,111,343505.6923,0,0,0,0,0,0,0,7.7841,"11","NJ 11"
"2041","34","NJ",2003,108,334449.0929,0,0,0,0,0,0,0,0,"12","NJ 12"
"2042","34","NJ",2004,108,334898.4119,0,0,0,0,0,0,0,0,"12","NJ 12"
"2043","34","NJ",2005,109,340111.4053,0,0,0,0,0,0,0,0,"12","NJ 12"
"2044","34","NJ",2006,109,345342.0728,0,0,0,0,0,0,0,0,"12","NJ 12"
"2045","34","NJ",2007,110,348557.7034,0,0,0,0,0,0,0,0,"12","NJ 12"
"2046","34","NJ",2008,110,347381.7845,0,0,0,0,0,0,0,0,"12","NJ 12"
"2047","34","NJ",2009,111,333694.3665,0,29.7388,0,0,0,0,0,0,"12","NJ 12"
"2048","34","NJ",2010,111,331618.2031,0,0,0,0,0,0,0,38.5624,"12","NJ 12"
"2049","34","NJ",2003,108,270084.1703,0,9.8226,0,0,0,0,0,0,"13","NJ 13"
"2050","34","NJ",2004,108,268331.8869,0,9.8226,0,0,0,0,0,0,"13","NJ 13"
"2051","34","NJ",2005,109,270510.1705,0,9.0522,0,0,0,0,0,0,"13","NJ 13"
"2052","34","NJ",2006,109,270442.1047,0,0,0,0,0,0,0,0,"13","NJ 13"
"2053","34","NJ",2007,110,273105.2335,0,0,0,0,0,0,0,0,"13","NJ 13"
"2054","34","NJ",2008,110,271893.2891,0,0,0,0,0,0,0,0,"13","NJ 13"
"2055","34","NJ",2009,111,262412.6373,0,9.0636,0,0,0,0,0,0,"13","NJ 13"
"2056","34","NJ",2010,111,259556.9957,0,0,0,0,0,0,0,25.6005,"13","NJ 13"
"2057","35","NM",2003,108,317259.8968,220.5308,0,0,0,0,13.3788,0,0,"01","NM 1"
"2058","35","NM",2004,108,322245.1818,30.2498,0,0,0,0,14.5074,0,0,"01","NM 1"
"2059","35","NM",2005,109,328126.4775,31.8,0,0,0,0,7.3359,0,0,"01","NM 1"
"2060","35","NM",2006,109,339006.1249,33.1348,0,0,0,8.9664,13.1085,0,0,"01","NM 1"
"2061","35","NM",2007,110,342540.247,1.1488,0,0,0,0,0,0,0,"01","NM 1"
"2062","35","NM",2008,110,341706.0455,35.5531,301.5222,0,0,25.4785,26.0879,0,0,"01","NM 1"
"2063","35","NM",2009,111,326918.668,0,13.6612,0,0,0,35.4697,0,0,"01","NM 1"
"2064","35","NM",2010,111,320405.6382,1.7232,10.7338,0,0,0,38.3971,0,0,"01","NM 1"
"2065","35","NM",2003,108,198304.0728,1611.5142,132,0,0,1000,3422.0402,0,0,"02","NM 2"
"2066","35","NM",2004,108,202631.804,1892.2077,138,0,0,1097,3555.0402,0,0,"02","NM 2"
"2067","35","NM",2005,109,209208.5322,1319.2144,135,0,0,1597,4109,0,0,"02","NM 2"
"2068","35","NM",2006,109,214306.9266,1871.2211,139,0,98,1593.0336,4918.0603,0,0,"02","NM 2"
"2069","35","NM",2007,110,218711.9552,994,147,0,0,1073,5451,0,0,"02","NM 2"
"2070","35","NM",2008,110,223215.5718,1328.2345,151.0703,0,0,1407.1742,5736.1675,0,0,"02","NM 2"
"2071","35","NM",2009,111,214509.4721,1125,137.0938,0,0,720,4716.2345,0,0,"02","NM 2"
"2072","35","NM",2010,111,214706.9094,0,106.0737,0,134,493,5209.2546,0,0,"02","NM 2"
"2073","35","NM",2003,108,220566.0918,30.9324,51,0,0,0,1718.5804,0,0,"03","NM 3"
"2074","35","NM",2004,108,225385.6071,30.5394,53,0,0,0,2027.4518,0,0,"03","NM 3"
"2075","35","NM",2005,109,229875.0342,50.9824,54,0,0,729,2342.6641,0,0,"03","NM 3"
"2076","35","NM",2006,109,241097.9541,59.6408,53,0,0,658,2742.8303,0,0,"03","NM 3"
"2077","35","NM",2007,110,247610.4512,69.8512,52,0,0,667,2778,0,0,"03","NM 3"
"2078","35","NM",2008,110,248303.1212,65.2089,50.3766,0,0,774.3447,2827.7421,0,0,"03","NM 3"
"2079","35","NM",2009,111,238077.0376,17,0.2436,0,0,0,2509.2923,0,0,"03","NM 3"
"2080","35","NM",2010,111,233787.2799,46.2768,0.1914,0,0,0,2365.3445,0,0,"03","NM 3"
"2081","36","NY",2003,108,270763.74,0,0,0,0,0,0,0,0,"01","NY 1"
"2082","36","NY",2004,108,274827.916,0,0,0,0,0,0,0,0,"01","NY 1"
"2083","36","NY",2005,109,278530.668,0,0,0,0,0,0,0,0,"01","NY 1"
"2084","36","NY",2006,109,282156.894,0,0,0,0,0,0,0,0,"01","NY 1"
"2085","36","NY",2007,110,287020.905,0,0,0,0,0,0,0,0,"01","NY 1"
"2086","36","NY",2008,110,287419.209,0,0,0,0,0,0,0,0,"01","NY 1"
"2087","36","NY",2009,111,277096.497,0,0,0,0,0,0,0,0,"01","NY 1"
"2088","36","NY",2010,111,277888.956,0,0,0,0,0,0,0,0,"01","NY 1"
"2089","36","NY",2003,108,272236.25,0,0,0,0,0,0,0,0,"02","NY 2"
"2090","36","NY",2004,108,276110.6304,0,0,0,0,0,0,0,0,"02","NY 2"
"2091","36","NY",2005,109,279517.2848,0,0,0,0,0,0,0,0,"02","NY 2"
"2092","36","NY",2006,109,283057.1488,0,0,0,0,0,0,0,0,"02","NY 2"
"2093","36","NY",2007,110,287720.1116,0,0,0,0,0,0,0,0,"02","NY 2"
"2094","36","NY",2008,110,288024.2568,0,0,0,0,0,0,0,0,"02","NY 2"
"2095","36","NY",2009,111,277747.9052,0,0,0,0,0,0,0,0,"02","NY 2"
"2096","36","NY",2010,111,278474.44,0,0,0,0,0,0,0,0,"02","NY 2"
"2097","36","NY",2003,108,285640.993,0,0,0,0,0,0,0,0,"03","NY 3"
"2098","36","NY",2004,108,287768.7472,0,0,0,0,0,0,0,0,"03","NY 3"
"2099","36","NY",2005,109,288451.7896,0,0,0,0,0,0,0,0,"03","NY 3"
"2100","36","NY",2006,109,291196.0328,0,0,0,0,0,0,0,0,"03","NY 3"
"2101","36","NY",2007,110,294008.545,0,0,0,0,0,0,0,0,"03","NY 3"
"2102","36","NY",2008,110,293446.9608,0,0,0,0,0,0,0,0,"03","NY 3"
"2103","36","NY",2009,111,283601.7634,0,0,0,0,0,0,0,0,"03","NY 3"
"2104","36","NY",2010,111,283721.9192,0,0,0,0,0,0,0,0,"03","NY 3"
"2105","36","NY",2003,108,290402.2385,0,0,0,0,0,0,0,0,"04","NY 4"
"2106","36","NY",2004,108,291906.9692,0,0,0,0,0,0,0,0,"04","NY 4"
"2107","36","NY",2005,109,291618.6728,0,0,0,0,0,0,0,0,"04","NY 4"
"2108","36","NY",2006,109,294078.9982,0,0,0,0,0,0,0,0,"04","NY 4"
"2109","36","NY",2007,110,296231.4152,0,0,0,0,0,0,0,0,"04","NY 4"
"2110","36","NY",2008,110,295361.1327,0,0,0,0,0,0,0,0,"04","NY 4"
"2111","36","NY",2009,111,285670.3532,0,0,0,0,0,0,0,0,"04","NY 4"
"2112","36","NY",2010,111,285574.2544,0,0,0,0,0,0,0,0,"04","NY 4"
"2113","36","NY",2003,108,170166.527,0,0,0,65.5086,0,0,0,0,"05","NY 5"
"2114","36","NY",2004,108,171027.7845,0,0,0,64.5794,0,0,0,0,"05","NY 5"
"2115","36","NY",2005,109,172056.6545,0,0,0,0,0,0,0,0,"05","NY 5"
"2116","36","NY",2006,109,173904.0948,0,0,0,50.1768,0,0,0,0,"05","NY 5"
"2117","36","NY",2007,110,177276.2227,0,0,0,63.8825,0,0,0,0,"05","NY 5"
"2118","36","NY",2008,110,178654.5347,0,0,0,67.367,0,0,0,0,"05","NY 5"
"2119","36","NY",2009,111,174147.1975,0,0,0,68.2962,0,0,0,0,"05","NY 5"
"2120","36","NY",2010,111,174005.6538,0,0,0,0,0,0,0,78.5174,"05","NY 5"
"2121","36","NY",2003,108,138442.4825,0,0,0,82.767,0,0,0,0,"06","NY 6"
